title,url,stage,day,time
LNTG,https://soundcloud.com/late-nite-tuff-guy,RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,01:00 - 03:00
LOCKED & LOADED,,GLADE LOUNGE,SATURDAY,18:00 - 19:15
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,FRIDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,SATURDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,SUNDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,FRIDAY,12:20 - 12:50
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,SATURDAY,12:45 - 13:15
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,SUNDAY,12:40 - 13:10
LOGY LOGAN,http://www.logyonfire.com,MAVERICKS,FRIDAY,02:11 - 02:21
"LONDON REMIXED UKG ORCHESTRA FT. BLUE LION BAND, MC KIE & ENAMIE",https://continentaldrifts.co.uk/artist/london-remixed-ukg-orchestra-ft-blue-lion-band/,TRUTH STAGE,SATURDAY,00:00 - 00:50
LONE B2B KETTAMA,,WOW,SUNDAY,23:30 - 01:00
LOONALOOP,,SMALL WORLD,Thursday,22:15 - 23:30
LOONALOOP,https://loonaloopmusic.com/home,TOAD HALL,SUNDAY,01:30 - 02:30
LOONALOOP,https://loonaloopmusic.com,BIMBLE INN,SATURDAY,17:00 - 18:00
LORDS OF STRUT,http://www.lordsofstrut.com,CABARET,FRIDAY,17:45 - 18:45
LORDS OF STRUT,http://www.lordsofstrut.com,CABARET,SATURDAY,17:45 - 18:25
LORDS OF STRUT,http://www.lordsofstrut.com,MAVERICKS,FRIDAY,02:42 - 02:50
LOS KAMER LIVE,https://soundcloud.com/loskamer,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SATURDAY,01:00 - 02:00
LOS KAMER,https://soundcloud.com/loskamer,TRUTH STAGE,SATURDAY,21:00 - 22:00
LOS KAMER,,AVALON CAFÉ STAGE,SUNDAY,23:20 - 00:20
LOS KAMER,,THE BANDSTAND,THURSDAY,00:00 - 01:00
LOS YORYIS,,GULLY BLUES,FRIDAY,15:25 - 16:25
LOTTERY WINNERS,http://www.instagram.com/thelotterywinners,THE RABBIT HOLE,SATURDAY,01:00 - 02:00
LOUISE HART,https://louise-hart.com/,CROONER'S CORNER,WEDNESDAY,18:00 - 18:45
LOUISE HART,https://louise-hart.com/,CROONER'S CORNER,THURSDAY,14:45 - 15:30
LOUISE HART,https://louise-hart.com/,CROONER'S CORNER,FRIDAY,12:00 - 12:45
LOUISE HART,https://louise-hart.com/,CROONER'S CORNER,SATURDAY,14:45 - 15:30
LOVE & DAISYPETALS,,MANDALA STAGE,SUNDAY,22:00 - 23:00
LOVE & THE DAISY PETALS,,SMALL WORLD,Wednesday,13:15 - 14:15
LOVE MUSCLE,https://www.facebook.com/lov3muscl3/,GENOSYS,SATURDAY,18:00 - 19:30
LOVE UNLIMITED SYNTH ORCHESTRA,,THE PARK STAGE,SATURDAY,15:15 - 16:15
LOVEFINGERS & HEIDI LAWDEN,https://www.facebook.com/lovefingers  // https://twitter.com/djheidilawden,THE BEAT HOTEL,FRIDAY,16:30 - 18:30
LOVEFINGERS,https://soundcloud.com/esp-institute/el_mar_y_la_luna,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,00:00 - 02:00
LOW ISLAND,,GREENPEACE STAGE,SATURDAY,15:30 - 16:15
LOW ISLAND,,PUSSY PARLURE,SATURDAY,13:00 - 13:40
LOW,https://www.chairkickers.com/,JOHN PEEL STAGE,SATURDAY,18:00 - 19:00
LOWKEY,https://twitter.com/lowkey0nline,FLYING BUS,SATURDAY,20:15 - 20:45
LOWKEY,https://twitter.com/lowkey0nline?ref_src=twsrc%5egoogle%7ctwcamp%5eserp%7ctwgr%5eauthor,THE RUM SHACK,THURSDAY,00:00 - 01:00
LOYD GROSSMAN & THE NEW FORBIDDEN,,AVALON CAFÉ STAGE,THURSDAY,18:00 - 18:55
LOYLE CARNER,https://loylecarner.com/,OTHER STAGE,SUNDAY,17:15 - 18:15
LUCY ROSE,https://www.lucyrosemusic.com/,ACOUSTIC STAGE,FRIDAY,14:30 - 15:10
LUCY SPRAGGAN,http://lucyspraggan.com/,AVALON STAGE,SUNDAY,15:20 - 16:20
LUKAS NELSON & PROMISE OF THE REAL,http://lukasnelson.com/,THE PARK STAGE,FRIDAY,15:15 - 16:15
LUKE CAREY,,BREAD AND ROSES,SATURDAY,18:00 - 18:45
LUKE HOWARD (HORSE MEAT DISCO),https://www.facebook.com/horsemeatdisco/,NYC DOWNLOW,SUNDAY,03:30 - 05:00
LUKE SOLOMON & ROB MELLO,https://www.facebook.com/lukesolomon/,THE MEAT RACK,FRIDAY,03:00 - 04:30
LUKE SOLOMON,http://lukesolomon.com/,THE BEAT HOTEL,FRIDAY,15:00 - 16:30
LUKE STEREO - PSYCH SET,https://www.mixcloud.com/lukestereo/,GREENPEACE STAGE,FRIDAY,16:15 - 17:00
LUKE TURNER WITH EMMA WARREN,https://twitter.com/luketurneresq?lang=en,FREE UNIVERSITY OF GLASTONBURY,FRIDAY,12:30 - 13:30
LUKE WRIGHT,http://www.lukewright.co.uk,CABARET,SATURDAY,20:15 - 20:45
LUKE WRIGHT,http://www.lukewright.co.uk,POETRY&WORDS,SATURDAY,16:35 - 17:05
LULAH FRANCS,,NO AVERAGE GROOVE,FRIDAY,21:00 - 23:00
LUNCH SPECIAL,http://lunchspecialband.com,CROISSANT NEUF,SATURDAY,12:30 - 13:00
LUNCH SPECIAL,http://lunchspecialband.com,CROISSANT NEUF BANDSTAND,THURSDAY,16:30 - 17:30
LUVIA - BIMM,,CROISSANT NEUF BANDSTAND,WEDNESDAY,14:00 - 14:20
LUVIA - BIMM,,CROISSANT NEUF BANDSTAND,FRIDAY,13:00 - 13:30
LYCRA 80S AEROBICS DANCE PARTY,https://www.lycra80sparty.com/,GREENPEACE STAGE,WEDNESDAY,13:30 - 14:00
LYCRA 80S AEROBICS DANCE PARTY,https://www.lycra80sparty.com/,GREENPEACE STAGE,SUNDAY,10:30 - 11:15
LYCRA 80S AEROBICS DANCE PARTY,https://www.lycra80sparty.com/,GREENPEACE,WEDNESDAY,13:30 - 14:00
LYRIX ORGANIX SUB:SYSTEM FEAT NATTY SPEAKS & GUESTS,http://lyrixorganix.co.uk/,THE RUM SHACK,THURSDAY,01:00 - 02:00
LYZA JANE,https://lyzajane.bandcamp.com/,STRUMMERVILLE,THURSDAY,17:45 - 18:15
LYZZA,,SPACEPORT,THURSDAY,16:45 - 18:00
M!NX B2B HOLLY FLO LIGHTLY,https://twitter.com/hollyflolightly,FLYING BUS,SUNDAY,18:30 - 19:15
MABILAND,,GULLY BLUES,FRIDAY,16:45 - 18:05
MAC DEMARCO,https://www.mac-demarco.com/news/,OTHER STAGE,FRIDAY,15:30 - 16:30
MACLO,,THE MEAT RACK,SATURDAY,04:30 - 06:00
MAD APPLE CIRCUS,http://www.madapplecircus.com/,CROISSANT NEUF,SUNDAY,01:00 - 02:00
MAD APPLE CIRCUS,,AVALON CAFÉ STAGE,THURSDAY,23:30 - 00:55
MAD DOG MCCREA,https://www.maddogmcrea.co.uk/,CROISSANT NEUF,FRIDAY,01:00 - 02:00
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,FRIDAY,17:10 - 17:55
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,FRIDAY,13:55 - 14:40
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,SATURDAY,17:10 - 17:55
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,SATURDAY,13:55 - 14:40
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,SUNDAY,17:10 - 17:55
MADAME D'ORIFICIO,http://www.akustriks.com,WALKABOUTS,SUNDAY,13:55 - 14:40
MADELEINA KAY - BIMM,,CROISSANT NEUF BANDSTAND,SATURDAY,17:30 - 18:00
MADELEINA KAY,,CROISSANT NEUF BANDSTAND,THURSDAY,15:00 - 16:00
MADELEINE PEYROUX,http://aiartists.com/artists/madeleine-peyroux/,ACOUSTIC STAGE,SUNDAY,18:40 - 19:40
MADELEINE ROSE,http://madeleinerosewitney.com/,THE ROCKET LOUNGE,FRIDAY,01:00 - 02:00
MADONNATRON,https://madonnatron.com,WILLIAM'S GREEN,SATURDAY,14:00 - 14:40
MAFALDA,,THE BUG,SATURDAY,20:00 - 21:00
MAFALDA,https://www.facebook.com/mafaldafromthesun,THE BEAT HOTEL,SATURDAY,15:30 - 17:00
MAGGIE ROGERS,https://www.maggierogers.com/,OTHER STAGE,SATURDAY,14:30 - 15:30
MAGGIE RUSAK,,MAVERICKS,FRIDAY,01:20 - 01:25
MAGGIE RUSAK,,MAVERICKS,SUNDAY,00:10 - 00:15
MAGIC BUS,https://magicbusband.co.uk,CROISSANT NEUF,SATURDAY,16:30 - 17:30
MAGIC SINGH,http://www.magicsingh.com,MAVERICKS,FRIDAY,00:35 - 00:42
MAGIC SINGH,http://www.magicsingh.com,MAVERICKS,SATURDAY,00:20 - 00:30
MAGIC SINGH,http://www.magicsingh.com,MAVERICKS,SUNDAY,00:15 - 00:25
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,FRIDAY,12:45 - 13:30
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,FRIDAY,10:35 - 11:20
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,SATURDAY,12:45 - 13:30
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,SATURDAY,10:35 - 11:20
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,SUNDAY,12:45 - 13:30
MAGIC SINGH,http://www.magicsingh.com,WALKABOUTS,SUNDAY,10:35 - 11:20
MAHALIA,https://mahaliamusic.co.uk/,JOHN PEEL STAGE,FRIDAY,12:45 - 13:30
MAKE A 'SWEDE': FILM WORKSHOP WITH SOMERSET FILM,,CINERAMAGEDDON,FRIDAY,14:15 - 16:45
MAL WEBB & KYLIE MORRIGAN,,SMALL WORLD,Thursday,14:30 - 15:30
MAL WEBB & KYLIE MORRIGAN,,SMALL WORLD,Saturday,14:30 - 15:45
MAL WEBB & KYLIE MORRIGAN,,MANDALA STAGE,WEDNESDAY,18:00 - 19:00
MAL WEBB & KYLIE MORRIGAN,http://malwebb.com/malandky.html,TOAD HALL,FRIDAY,16:30 - 17:20
MAL WEBB & KYLIE MORRIGAN,,THE BANDSTAND,SUNDAY,15:05 - 15:50
MALA,,GULLY BLUES,SUNDAY,22:00 - 23:30
MALL GRAB,,GULLY BLUES,THURSDAY,01:00 - 03:00
MAMBO BROTHERS,http://mambobrothersibiza.com/,HEDS PARTY,SUNDAY,01:00 - 03:00
MAMMA MIA! HERE WE GO AGAIN SING-A-LONG,https://www.universalpictures.com/movies/mamma-mia-here-we-go-again,PILTON PALAIS CINEMA,SATURDAY,00:30 - 02:24
MANAMI,,SPACEPORT,THURSDAY,15:30 - 16:45
MANAMI,,THE TEMPLE,SUNDAY,22:00 - 23:00
MANARA,,PUSSY PARLURE,SUNDAY,23:30 - 00:30
MANDIDEXTROUS,https://en-gb.facebook.com/jungletekqueen/,THE SALON CAROUSEL,FRIDAY,03:10 - 04:05
MANUDIGITAL FT. DEEMAS J,https://www.manudigital.fr/,SAMULA,FRIDAY,01:00 - 02:00
MARCH,https://www.instagram.com/marchofficialuk,THE SPIKE,FRIDAY,18:25 - 19:25
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,FRIDAY,12:00 - 12:50
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,SATURDAY,12:00 - 12:50
MARCUS DU SAUTOY,https://www.simonyi.ox.ac.uk/,THE ASTROLABE THEATRE,SUNDAY,12:00 - 12:50
MARIBOU STATE'S HOTEL HIGH TEA: MARIBOU STATE (DJ SET),https://mariboustate.co.uk/,THE BEAT HOTEL,SUNDAY,18:00 - 20:00
MARIBOU STATE'S HOTEL HIGH TEA: MEDLAR,https://www.facebook.com/medlarhouse,THE BEAT HOTEL,SUNDAY,16:30 - 18:00
MARIBOU STATE,https://mariboustate.co.uk/,WEST HOLTS STAGE,FRIDAY,19:00 - 20:00
MARIE WHITE ETC WINNER,https://twitter.com/mariewhitemusic?lang=en-gb,ACOUSTIC STAGE,SUNDAY,12:00 - 12:30
MARIE WHITE,,GREENPEACE STAGE,FRIDAY,14:00 - 14:45
MARIE WHITE,https://twitter.com/iammariewhite?lang=en,BBC MUSIC INTRODUCING,SATURDAY,13:15 - 13:40
MARIE WHITE,https://www.instagram.com/mariewhitemusic/?hl=en,THE RABBIT HOLE,THURSDAY,13:00 - 13:30
MARK BROWNSLOW & JULIAN KIRBY - BLUE PLANET AND PLASTICS,,SPEAKERS FORUM,FRIDAY,16:00 - 17:00
MARK DOLAN (COMPERE),http://www.markdolan.com,CABARET,FRIDAY,15:20 - 18:45
MARK DOLAN (COMPERE),http://www.markdolan.com,CABARET,SATURDAY,12:00 - 15:10
MARK RONSON PRESENTS CLUB HEARTBREAK,https://www.markronson.co.uk/,STONEBRIDGE,SATURDAY,00:00 - 05:00
MARK XTC,https://www.instagram.com/djmarkxtc/,SPACEPORT,THURSDAY,22:45 - 00:15
MARLA & DAVID CELIA,,THE BANDSTAND,THURSDAY,15:20 - 16:00
MARTEN HøRGER,,SPACEPORT,SUNDAY,16:10 - 17:20
MARTI PELLOW THE VOICE OF WET WET WET,https://www.martipellowofficial.co.uk/,ACOUSTIC STAGE,SATURDAY,18:45 - 19:45
MASTERS OF THE KAZOONIVERSE,http://@kazooniverse,WALKABOUTS,THURSDAY,15:00 - 15:45
MASTERS OF THE KAZOONIVERSE,http://@kazooniverse,WALKABOUTS,FRIDAY,11:55 - 13:25
MASTERS OF THE KAZOONIVERSE,http://@kazooniverse,WALKABOUTS,SATURDAY,11:55 - 13:25
MASTERS OF THE KAZOONIVERSE,http://@kazooniverse,WALKABOUTS,SUNDAY,11:55 - 13:25
MATT BLACK (COLDCUT/NINJA TUNE),,GREENPEACE STAGE,FRIDAY,18:00 - 19:00
MATT CORBY,http://www.mattcorby.com,WILLIAM'S GREEN,SUNDAY,20:00 - 20:40
MATT KIRSHEN,http://www.mattkirshen.com,CABARET,SATURDAY,23:55 - 00:25
MATT KIRSHEN,http://www.mattkishen.com,CABARET,SUNDAY,20:50 - 21:20
MATT OWENS AND THE D.V.P,http://www.mattowensmusic.com,THE RABBIT HOLE,SUNDAY,19:00 - 20:00
MATT:SCRATCH,https://www.facebook.com/mattscratchuk/,THE SALON CAROUSEL,FRIDAY,04:05 - 05:05
MATTIEL,https://mattiel.com/,THE PARK STAGE,SATURDAY,14:00 - 14:45
MATTIEL,https://mattiel.com,GREENPEACE STAGE,FRIDAY,17:00 - 18:00
MAUWE - BIMM,,CROISSANT NEUF BANDSTAND,THURSDAY,13:00 - 13:20
MAUWE,,CROISSANT NEUF BANDSTAND,FRIDAY,14:30 - 15:00
MAVERICK SABRE,,SONIC,SUNDAY,22:45 - 00:30
MAVIS STAPLES,https://mavisstaples.com/,PYRAMID STAGE,SUNDAY,12:15 - 13:05
MAX CHAPMAN,,FLYING BUS,FRIDAY,02:00 - 03:30
MAX COOPER - AV SHOW,,THE GAS TOWER,SUNDAY,01:00 - 02:00
MAZAIKA,,THE BANDSTAND,SATURDAY,12:45 - 13:30
MC GAFF E,https://twitter.com/mcgaffe,FLYING BUS,THURSDAY,22:10 - 22:30
MEDITATION WITH CHANTING WITH VIDYA DASA,http://inspiringyogaandmeditation.com,HUMBLEWELL - HIDEOUT,THURSDAY,18:00 - 19:00
MEDITATION WITH KARY,http://inspiringyogaandmeditation.com,HUMBLEWELL - HIDEOUT,FRIDAY,08:30 - 09:15
MEDITATION WITH KARY,http://inspiringyogaandmeditation.com,HUMBLEWELL - HIDEOUT,SUNDAY,08:30 - 09:30
MEDLAR B2B FYI CHRIS,https://facebook.com/medlarhouse,VILLAGE INN,SUNDAY,23:30 - 03:00
MEFJUS B2B INSIDEINFO B2B KASRA + JAKES,https://www.insideinfomusic.com/,ARCADIA'S PANGEA,SUNDAY,00:00 - 01:00
MEGAN LARA MAE - BIMM,,CROISSANT NEUF BANDSTAND,WEDNESDAY,13:25 - 13:45
MEGAN LARA MAE - BIMM,,CROISSANT NEUF BANDSTAND,THURSDAY,14:00 - 14:20
MEGS (EMRYS THE BRAVE),,SMALL WORLD,Friday,16:00 - 17:00
MELLA DEE,https://www.instagram.com/melladee_/,SPACEPORT,FRIDAY,01:35 - 02:55
MELLA DEE,,WOW,THURSDAY,00:00 - 01:00
MERCY'S CARTEL,https://www.mercyscartel.com/,PUSSY PARLURE,FRIDAY,13:15 - 14:00
MERRY GO ROUND,,CIRCUS FIELD,FRIDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SATURDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SUNDAY,12:00 - 17:00
MEXICAN JIHAD,https://soundcloud.com/mexicanjihad,NYC DOWNLOW,THURSDAY,20:00 - 21:30
MI7 DJ'S,,HEDS PARTY,SATURDAY,05:30 - 07:00
MICHAEL DOG,,DELUXE DINER,THURSDAY,22:30 - 00:00
MICHAEL DOG,,DELUXE DINER,FRIDAY,20:00 - 22:00
MICHAEL DOG,,DELUXE DINER,SUNDAY,23:00 - 00:30
MICHAEL EAVIS - THE CARBON NEUTRAL FARM,,SPEAKERS FORUM,SATURDAY,11:00 - 12:00
MICHAEL EAVIS AND FRIENDS,,AVALON CAFÉ STAGE,THURSDAY,19:00 - 20:25
MICHAEL EAVIS…..EXPLAINS ALL,https://www.glastonburyfestivals.co.uk/information/an-introduction-to-glastonbury-festival/,ACOUSTIC STAGE,FRIDAY,16:25 - 17:20
MICHAEL JAMES,http://www.facebook.com/michaeljamesbeats,FLYING BUS,SATURDAY,01:00 - 02:30
MICHAEL KIWANUKA,https://www.michaelkiwanuka.com/,THE PARK STAGE,FRIDAY,21:15 - 22:15
MICHAEL YUMÉ,,TOLPUDDLE,THURSDAY,19:00 - 21:00
MIDLAND B2B BRUCE,,WOW,SUNDAY,20:30 - 22:00
MIDLAND,https://www.midlandofficial.com/,THE BEAT HOTEL,SATURDAY,18:30 - 20:00
MIDLAND,https://www.facebook.com/midlanduk/,NYC DOWNLOW,FRIDAY,22:00 - 23:30
MIK ARTISTIC,https://www.facebook.com/mikartistiksegotrip,THE ROCKET LOUNGE,THURSDAY,20:00 - 21:00
MIK ARTISTIK'S EGO TRIP,http://mikartistik.com/,THE SUMMER HOUSE,FRIDAY,18:35 - 19:05
MIK ARTISTIK'S EGO TRIP,http://mikartistik.com/,THE SUMMER HOUSE,SATURDAY,18:35 - 19:05
MIK ARTISTIK'S EGO TRIP,http://mikartistik.com/,THE SUMMER HOUSE,SUNDAY,18:35 - 19:05
MIK ARTISTIK'S EGO TRIP,http://mikartistik.com/,THE GATEWAY,THURSDAY,15:20 - 15:50
MIK ARTISTIK'S EGO TRIP,http://mikartistik.com/,SENSATION SEEKERS STAGE,SATURDAY,15:40 - 16:25
MIK ARTISTIK'S EGO TRIP,,THE SPIKE,SATURDAY,20:00 - 21:00
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com & @mikartistik,THE RABBIT HOLE,FRIDAY,15:00 - 16:00
MIK ARTISTIK,http://mikartistik.com/,CROISSANT NEUF BANDSTAND,WEDNESDAY,16:00 - 17:00
MIK ARTISTIK’S EGO TRIP,,THE BANDSTAND,SUNDAY,14:00 - 14:45
MIKE DENNIS,,CROISSANT NEUF BANDSTAND,FRIDAY,17:30 - 18:00
MIKE DENNIS,http://www.mikedennis.online,CROISSANT NEUF,THURSDAY,21:00 - 21:45
MIKE RAFFONE (COMPERE),http://www.mikeraffone.com,CIRCUS BIG TOP,FRIDAY,10:30 - 13:05
MIKE RAFFONE (COMPERE),http://www.mikeraffone.com,CIRCUS BIG TOP,SATURDAY,10:30 - 13:05
MIKE RAFFONE (COMPERE),http://www.mikeraffone.com,CIRCUS BIG TOP,SUNDAY,10:45 - 13:20
MIKE RAFFONE,http://www.mikeraffone.com,THE PAVEMENT,FRIDAY,15:50 - 16:20
MIKE RAFFONE,http://www.mikeraffone.com,THE PAVEMENT,SATURDAY,16:15 - 16:45
MIKE RAFFONE,http://www.mikeraffone.com,THE PAVEMENT,SUNDAY,15:35 - 16:05
MIKE SKINNER (DJ SET),https://thestreetsmusic.com,THE RUM SHACK,SUNDAY,01:00 - 03:00
MIKE WOOD,http://mikewood.ca,THE GATEWAY,FRIDAY,18:25 - 18:55
MIKE WOOD,http://mikewood.ca,THE GATEWAY,SATURDAY,18:30 - 19:00
MIKE WOOD,http://mikewood.ca,THE GATEWAY,SUNDAY,13:20 - 13:50
MIKE WOOD,http://mikewood.ca,A LITTLE MORE SENSATION,FRIDAY,16:05 - 16:35
MIKE WOOD,http://mikewood.ca,A LITTLE MORE SENSATION,SATURDAY,14:20 - 14:50
MIKE WOOD,http://mikewood.ca,A LITTLE MORE SENSATION,SUNDAY,15:30 - 16:00
MILES CRAWFORD (COMPERE),http://www.jokeclubcomedyclubs.co.uk,CABARET,FRIDAY,22:15 - 02:00
MILES CRAWFORD (COMPERE),http://www.jokeclubcomedyclubs.co.uk,CABARET,SUNDAY,17:10 - 20:45
MILES METRIC,https://www.mixcloud.com/milesmetric/,BIMBLE INN,THURSDAY,01:15 - 03:00
MILEY CYRUS,https://www.mileycyrus.com/,PYRAMID STAGE,SUNDAY,17:45 - 18:45
MINDFULNESS & MOVEMENT WITH DINA COHEN,http://dynamicflowyoga.com/yoga-classes/,HUMBLE WELL TREE TEMPLE,FRIDAY,14:30 - 15:30
MINDFULNESS & MOVEMENT WITH DINA COHEN,http://dynamicflowyoga.com/yoga-classes/,HUMBLE WELL TREE TEMPLE,SATURDAY,14:30 - 15:30
MINDFULNESS & MOVEMENT WITH DINA COHEN,http://dynamicflowyoga.com/yoga-classes/,HUMBLE WELL TREE TEMPLE,SUNDAY,14:30 - 15:30
MINDFULNESS MEDITATION WITH DINA,http://inspiringyogaandmeditation.com,HUMBLEWELL - HIDEOUT,THURSDAY,08:30 - 09:15
MINDFULNESS MEDITATION WITH DINA,http://inspiringyogaandmeditation.com,HUMBLEWELL - HIDEOUT,SATURDAY,08:30 - 09:15
MINDFULNESS MEDITATION WITH DINA,http://dynamicflowyoga.com/yoga-classes/,HUMBLE WELL TREE TEMPLE,THURSDAY,14:30 - 15:30
MINI MOMO,,BLIND TIGER,SUNDAY,12:00 - 13:00
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,WEDNESDAY,13:45 - 14:30
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,WEDNESDAY,12:00 - 12:45
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,THURSDAY,13:45 - 14:30
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,THURSDAY,12:00 - 12:45
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,FRIDAY,13:45 - 14:30
MINISTRY OF HAPPY,http://www.bakehousefactory.co.uk,GLEBELAND,FRIDAY,12:00 - 12:45
MIRAA MAY,https://miraamay.com/,PUSSY PARLURE,FRIDAY,21:15 - 22:00
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,FRIDAY,23:30 - 00:15
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,FRIDAY,22:00 - 22:45
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,SATURDAY,23:30 - 00:15
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,SATURDAY,22:00 - 22:45
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,SUNDAY,23:30 - 00:15
MIRROR DIVAS,https://www.foolsparadise.co.uk/companies/upperlevelperformance/,WALKABOUTS,SUNDAY,22:00 - 22:45
MISS BEHAVE (COMPERE),http://missbehavegameshow.com,MAVERICKS,FRIDAY,00:00 - 00:10
MISS PINK,,THE TEMPLE,THURSDAY,02:00 - 03:00
MISS TESSLA COIL HOOPTEASE,https://www.unicornhooper.com/,GREENPEACE STAGE,WEDNESDAY,22:35 - 22:40
MISS TESSLA,,GREENPEACE STAGE,WEDNESDAY,TBA
MITCHELL & VINCENT,,SMALL WORLD,Thursday,13:15 - 14:15
MITCHELL AND VINCENT,https://mitchellandvincent.com,TOAD HALL,WEDNESDAY,17:15 - 18:00
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,FRIDAY,13:20 - 14:05
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,FRIDAY,10:30 - 11:15
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,SATURDAY,13:20 - 14:05
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,SATURDAY,10:30 - 11:15
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,SUNDAY,13:20 - 14:05
MIX A MEMORY CAFÉ,http://www.hotelelsewhere.com,WALKABOUTS,SUNDAY,10:30 - 11:15
MIXNOTS,,HEDS PARTY,SUNDAY,03:00 - 07:00
MOANING LISA AND LEO,,WALKABOUTS,FRIDAY,16:30 - 17:00
MOANING LISA AND LEO,,WALKABOUTS,FRIDAY,15:25 - 16:10
MOANING LISA AND LEO,,WALKABOUTS,SATURDAY,16:30 - 17:00
MOANING LISA AND LEO,,WALKABOUTS,SATURDAY,15:25 - 16:10
MOANING LISA AND LEO,,WALKABOUTS,SUNDAY,16:30 - 17:00
MOANING LISA AND LEO,,WALKABOUTS,SUNDAY,15:25 - 16:10
MOLLIE COLLINS,https://www.facebook.com/molliecollins,THE TEMPLE,FRIDAY,23:00 - 00:00
MOLLY SCOTT CATO MEP - SUSTAINABLE MONEY,,SPEAKERS FORUM,FRIDAY,14:00 - 15:00
MONIKA KRUSE,http://monikakruse.com/,THE TEMPLE,SATURDAY,04:30 - 06:00
MONKEY WRENCH,,BABYLON UPRISING,SATURDAY,20:30 - 21:30
MONROLLER B2B SKRATCH BANDICOOT,https://www.facebook.com/monroller97/,THE SALON CAROUSEL,THURSDAY,21:00 - 22:00
MONSTER FLORENCE,,BBC MUSIC INTRODUCING,SATURDAY,17:55 - 18:20
MONTY PYTHON'S LIFE OF BRIAN,https://www.wewantbrian.com/,PILTON PALAIS CINEMA,WEDNESDAY,21:30 - 23:00
MOON LOOKS ON - BIMM,,CROISSANT NEUF BANDSTAND,THURSDAY,12:00 - 12:20
MOON LOOKS ON - BIMM,,CROISSANT NEUF BANDSTAND,SATURDAY,14:30 - 15:00
MOOR MOTHER,https://www.facebook.com/moormother/,IICON,FRIDAY,00:45 - 01:30
MORCHEEBA,https://www.morcheeba.uk/,AVALON STAGE,FRIDAY,20:05 - 21:05
"MORE TIME RECORDS TAKEOVER: AHADADREAM
SNØW, BRYTE, TASH LC, DISMANTLE, EHUA.",,NO AVERAGE GROOVE,THURSDAY,21:00 - 03:00
MORGAN+1,,THE MEAT RACK,SATURDAY,01:30 - 03:00
MOTO,,BABYLON UPRISING,THURSDAY,23:00 - 00:00
MOVEMENT BUILDING WORKSHOP,,REBEL REBEL,SATURDAY,16:00 - 17:30
MR BURN,http://ramshacklicious.com,A LITTLE MORE SENSATION,THURSDAY,14:15 - 14:45
MR BURN,http://ramshacklicious.com,A LITTLE MORE SENSATION,FRIDAY,16:40 - 17:10
