title,url,stage,day,time,description
THE SIRENS,,THEATRE AND CIRCUS,SATURDAY,,
THE SIRENS,,THEATRE AND CIRCUS,SATURDAY,16:55 - 17:25,
THE SIRENS,,THEATRE AND CIRCUS,SUNDAY,16:55 - 17:25,
THE SIRENS,,GREEN FIELDS,THURSDAY,21:00 - 21:45,
THE SLACKLINE SCHOOL,,THEATRE AND CIRCUS,FRIDAY,10:00 - 17:00,
THE SLACKLINE SCHOOL,,THEATRE AND CIRCUS,SATURDAY,10:00 - 17:00,
THE SLACKLINE SCHOOL,,THEATRE AND CIRCUS,SUNDAY,10:00 - 17:00,
THE SMOKE EATERS,,SILVER HAYES,SATURDAY,04:30 - 05:30,
THE SMOKE EATERS,,THE PARK,SUNDAY,03:00 - 04:00,
THE SMYTHS,http://www.thesmyths.net/,WILLIAM'S GREEN,SUNDAY,11:00 - 11:40,"They said it couldn’t happen! Morrissey and Marr. And the other two. Wash away that Saturday night hangover with 40 minutes of Mancunian madness. William, it was really nothing."
THE SPIKE SESSIONS,,GLADE,WEDNESDAY,12:00 - 00:00,
THE SPIKE SESSIONS SPECIAL GUESTS,,GLADE,FRIDAY,00:00 - 03:00,
THE SPIKE SESSIONS SPECIAL GUESTS,,GLADE,SATURDAY,00:00 - 03:00,
THE SPIKE SESSIONS SPECIAL GUESTS,,GLADE,SUNDAY,00:00 - 02:30,
THE SPIKE SESSIONS SPECIAL GUESTS,,GLADE,THURSDAY,00:00 - 03:00,
THE STEPKIDS,http://www.thestepkidsband.com/,WEST HOLTS,FRIDAY,13:00 - 14:00,"It’s modern psychedelic soul as encountered on their two acclaimed albums on the Stones Throw label. With a nod to Steely Dan and Earth, Wind And Fire expect a plethora of good grooves from this US trio."
THE STERLINGS,,OTHER,THURSDAY,16:30 - 18:00,
THE SUBWAYS,http://www.thesubways.net/,OTHER STAGE,SUNDAY,12:10 - 13:00,"Another trio – they should have been on Friday on trio day. Hard to believe it’s nearly ten years since ‘Young For Eternity’. Currently working on album number four, expect more purely punky pop to jump around a lot to."
THE SWEET LIFE SOCIETY,http://www.thesweetliferecords.com/,THE PARK,SATURDAY,01:45 - 03:00,
THE TROJANS,http://www.gazrockin.com/#!thetrojans/c16fm,SHANGRI-LA,SATURDAY,01:00 - 03:00,
THE TUTS,http://thetuts.tumblr.com/,LEFT FIELD,FRIDAY,18:00 - 19:00,"Acclaimed as a female version of The Libertines, an all-girl punk trio who drop their “haitches” and come from ‘ayes, bringing more than a few pop nuggets."
THE TWO WRONGIES HOST THE PIT CABARET,www.thetwowrongies.co.uk,SHANGRI-LA,SUNDAY,00:00 - 01:00,
THE UNDERCOVER HIPPY,http://www.billyrowan.co.uk,THE PARK,THURSDAY,21:30 - 22:30,
THE VERY DEVILS,,THEATRE AND CIRCUS,FRIDAY,,
THE VERY DEVILS,,THEATRE AND CIRCUS,SATURDAY,,
THE VERY DEVILS,,THEATRE AND CIRCUS,SUNDAY,,
THE VODKA JELLIES LIVE KARAOKE BAND PLUS VERY SPECIAL GUESTS,https://www.youtube.com/watch?v=qtpedpzps38,AVALON CAFE,THURSDAY,19:00 - 20:30,
THE WAILERS,http://wailers.com/,WEST HOLTS,SUNDAY,19:00 - 20:00,"Bob Marley And The Wailers were at the heart of the global reggae revolution in the late 1960s and early 1970s. Now fronted by original member Aston ‘Family Man’ Barrett, they are still generating authentic roots reggae gyrations, a timeless and evocative experience."
THE WAR ON DRUGS,http://www.thewarondrugs.net/,PYRAMID STAGE,FRIDAY,12:30 - 13:15,"Turn up the reverb! Brooding and just a little bit melancholy inside their lush shoegazing soundscapes, the Philadelphia four-piece offer maximum atmosphere on some slowly spiraling grooves. Far out!"
THE WHITE LAMP,https://www.facebook.com/pages/the-white-lamp/270572182982193,GLADE,SUNDAY,19:55 - 20:55,"New project of Darren Emerson (underworld) with Along with Bristol Singer/Producer Pete Josef and with live drums and percussion. Expect everything from live tribal drum driven offerings, to deep soulful house, and even sprinklings of that classic techno sound from Darren at the helm. The White Lamp is the brain child of legendary House & Techno DJ, Darren Emerson."
THE WILLOWS,http://thewillowsband.co.uk/,GREEN FIELDS,SUNDAY,17:00 - 18:00,
THE WOOD BURNING SAVAGES,https://www.facebook.com/thewoodburningsavages,SILVER HAYES,FRIDAY,13:45 - 14:10,Supercharged alternative rock from Northern Ireland with some fuzzy guitar and an assured take on things.
THE WOODCRAFT FOLK,http://kidzfield.com,KIDZ FIELD,SUNDAY,09:00 - 19:00,
THE WOOHOO REVIEW,,GREEN FIELDS,SATURDAY,13:00 - 13:45,
THE WOOHOO REVUE,www.thewoohoorevue.com.au,THE BANDSTAND,THURSDAY,20:15 - 21:10,
THE WOOKIES,https://soundcloud.com/thewookies,THE COMMON,SUNDAY,22:00 - 23:00,
THE WRAITHS,www.thewraiths.co.uk,AVALON CAFE,SUNDAY,10:30 - 11:15,
THE WYTCHES,http://www.thewytches.com/,WILLIAM'S GREEN,SATURDAY,14:00 - 14:40,"Heavy psyche rock from this super young three piece harking back to the great daze of Atomic Rooster, The Pretty Things and The Incredible Hog! Chunky riffs and lots of hair."
THEA GILMORE,http://www.theagilmore.net,ACOUSTIC,SATURDAY,15:40 - 16:20,"With the days of voice and guitar and her dalliance with Sandy Denny behind her, last year’s ‘Regardless’ album was Thea Gilmore’s most complete outing yet, like the album Kate Bush never made."
THEAKER,,THEATRE AND CIRCUS,FRIDAY,12:15 - 12:35,
THEAKER,,THEATRE AND CIRCUS,FRIDAY,16:00 - 16:20,
THEAKER,,THEATRE AND CIRCUS,SATURDAY,12:15 - 12:35,
THEAKER,,THEATRE AND CIRCUS,SATURDAY,16:00 - 16:20,
THEAKER,,THEATRE AND CIRCUS,SUNDAY,12:15 - 12:35,
THEAKER,,THEATRE AND CIRCUS,SUNDAY,16:00 - 16:20,
THESE RIEGNING DAYS,,THE PARK,FRIDAY,23:45 - 00:30,
THUNDERBIRDS ARE GO,http://www.thunderbirdsatglastonbury.co.uk/,THE PARK,SUNDAY,13:00 - 13:45,"An all-star band assembled especially for Glastonbury - featuring members of Portishead, Goldfrapp and Get the Blessing - presenting the genius music of Barry Gray, including Thunderbirds, Joe 90, Captain Scarlet and The Mysterons. Bring a ray gun."
TIGA,,BLOCK9,FRIDAY,03:00 - 04:30,
TIGA,http://tiga.ca/,SILVER HAYES,FRIDAY,16:45 - 18:15,"Montreal born producer and DJ with a lengthy career behind him and credits that include remixes for LCD SoundSystem, Scissor Sisters, Peaches and a whole lot more."
TIGA (HOUSE SET),http://tiga.ca/,THE BEAT HOTEL,SUNDAY,00:30 - 02:30,
TIGERMONKEY,http://tigermonkeymusic.com/,GLADE,SUNDAY,13:00 - 13:30,
TIM NO TECHNO,,SHANGRI-LA,THURSDAY,18:30 - 19:30,
TIM SNIDER,http://www.timsnidermusic.com/,GREEN FIELDS,FRIDAY,16:00 - 17:00,
TIM SNIDER,http://www.timsnidermusic.com/,GREEN FIELDS,WEDNESDAY,17:00 - 18:00,
"TIME TO ACT, ONE MILLION CLIMATE JOBS CAMPAIGN",,GREEN FIELDS,THURSDAY,13:00 - 14:00,
TIMO MAAS,https://www.facebook.com/therealtimomaas,GLADE,FRIDAY,01:30 - 03:00,
TINARIWEN,http://tinariwen.com,ACOUSTIC,FRIDAY,21:30 - 23:00,"Having relocated to Joshua Tree national park in California to record their sixth album, these Grammy-winning Tuareg musicians seem to have soaked up some of the frazzled psychedelia of America and mixed into their trance-like music."
TITILATE AND CREATE,,THEATRE AND CIRCUS,FRIDAY,15:00 - 19:30,
TITILATE AND CREATE,,THEATRE AND CIRCUS,SATURDAY,15:00 - 19:30,
TITILATE AND CREATE,,THEATRE AND CIRCUS,SUNDAY,15:00 - 19:30,
TOBIAS BEN JACOB,http://tobiasbenjacob.bandcamp.com/releases,THE PARK,FRIDAY,14:00 - 14:40,
TOBIAS JACOB,,GREEN FIELDS,SUNDAY,13:15 - 14:15,
TOBIAS JACOB,,GREEN FIELDS,WEDNESDAY,01:00 - 02:00,
TODD DORIGO,,THE PARK,THURSDAY,15:00 - 15:30,
TODD TERRY,http://www.toddterry.com/,THE UNFAIRGROUND,SATURDAY,02:00 - 04:00,
"TODDLA T TAKEOVER - BOAT PARTY PRESENTS TODDLA T, REDLIGHT, GOTSOME AND JUS NOW",http://toddlat.com/,SILVER HAYES,SATURDAY,13:00 - 18:00,"With his own TV channel, label and show on Radio 1 Toddla T takes time out for a lengthy early session with Redlight, Gotsome and Jus Now all putting in a shift."
TOKIMONSTA,http://www.tokimonsta.com/,SILVER HAYES,SATURDAY,00:30 - 01:45,"The brainchild of LA native Jennifer Lee, supercharging hip-hop, electronica, funk and jazz into new realms with some splintered samples and echoey mixes."
TOM BINNS,,THEATRE AND CIRCUS,SATURDAY,18:10 - 18:40,
TOM MIDDLETON,http://www.tommiddleton.com/home.html,SHANGRI-LA,SUNDAY,01:00 - 03:00,
TOM MIDDLETON,http://www.tommiddleton.com/,THE BEAT HOTEL,SUNDAY,21:45 - 23:00,
TOM REAL,https://www.facebook.com/djtomreal,GLADE,FRIDAY,20:00 - 21:00,
TOM STADE,http://tomstade.co.uk/,THEATRE AND CIRCUS,FRIDAY,23:50 - 00:20,
TOMATO FIGHT,http://www.bbc.co.uk/programmes/p01c716z,THE COMMON,SUNDAY,18:00 - 18:30,
TONY JOE WHITE,http://www.tonyjoewhite.com/,ACOUSTIC,FRIDAY,16:25 - 17:00,An original ‘60s country soul man whose brooding delivery remains gritty and unnerving. A southern boogie permeates his sound and his tales from the wrong side of the trailer park still sound like the best bar room gossip set to music.
TONY LAW,http://www.mrtonylaw.com/,THEATRE AND CIRCUS,FRIDAY,23:15 - 23:45,
TOO MANY T'S,http://www.toomanyts.com/,THE PARK,FRIDAY,01:45 - 03:00,
TOO MANY T'S,,GREEN FIELDS,SATURDAY,16:30 - 17:00,
TORRAN DRUMMERS,,THEATRE AND CIRCUS,SATURDAY,13:20 - 13:50,
TOTAL ECLIPSE OF THE HEAD,,THEATRE AND CIRCUS,FRIDAY,12:00 - 18:00,
TOTAL ECLIPSE OF THE HEAD,,THEATRE AND CIRCUS,SATURDAY,12:00 - 18:00,
TOTAL ECLIPSE OF THE HEAD,,THEATRE AND CIRCUS,SUNDAY,12:00 - 18:00,
TOTALLY ENORMOUS EXTINCT DINOSAURS,https://soundcloud.com/t-e-e-d,THE COMMON,SUNDAY,02:00 - 03:30,
TOTALLY ENORMOUS EXTINCT DINOSAURS (DJ SET),,THE BEAT HOTEL,FRIDAY,23:30 - 01:00,
TOTALLY ENORMOUS EXTINCT DINOSAURS (DJ SET),,ARCADIA,SATURDAY,00:00 - 01:00,
TOUMANI & SIDIKI,http://www.toumaniandsidiki.com/,PYRAMID STAGE,SUNDAY,13:30 - 14:15,Father and son Diabate (Toumani being the greatest kora player alive) have teamed up to record together and to play this special live show for Sunday’s Pyramid stage with a multi-layered and truly emotional wash of strings.
TOUNGE & GROOVE,https://soundcloud.com/tongueandgrooveofficial,GLADE,FRIDAY,14:00 - 15:00,
TOURETTESHERO AND CAPTAIN HOTKNIVES,https://www.youtube.com/watch?v=_jmtlqld2z8,THEATRE AND CIRCUS,FRIDAY,15:55 - 16:25,
TOURETTESHERO AND CAPTAIN HOTKNIVES,,THEATRE AND CIRCUS,FRIDAY,17:10 - 17:40,
TOURETTESHERO AND CAPTAIN HOTKNIVES,,THEATRE AND CIRCUS,SATURDAY,15:55 - 16:25,
TOURETTESHERO AND CAPTAIN HOTKNIVES,,THEATRE AND CIRCUS,SATURDAY,17:10 - 17:40,
TOURETTESHERO AND CAPTAIN HOTKNIVES,,THEATRE AND CIRCUS,SUNDAY,15:55 - 16:25,
TOURETTESHERO AND CAPTAIN HOTKNIVES,,THEATRE AND CIRCUS,SUNDAY,17:10 - 17:40,
TOY,http://toy-band.com/,WILLIAM'S GREEN,SATURDAY,21:00 - 21:45,"And don’t miss this! If ever a group came of age, it’s TOY on their latest album ‘Join The Dots’ If Fujiya & Miyagi are Can, then TOY are Neu. And it rhymes. Superb!"
TRACKS,,PILTON PALAIS,SUNDAY,20:00 - 21:53,
TRIBAL VOICES,http://www.tribalvoices.org.uk/tvoices.htm,GREEN FIELDS,FRIDAY,01:00 - 02:00,
TRIBAL VOICES,http://www.tribalvoices.org.uk/tvoices.htm,GREEN FIELDS,SUNDAY,00:00 - 01:00,
TRIBAL VOICES,http://www.tribalvoices.org.uk/tvoices.htm,GREEN FIELDS,THURSDAY,01:00 - 02:00,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,FRIDAY,12:00 - 12:07,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,FRIDAY,15:00 - 15:07,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,SATURDAY,12:00 - 12:07,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,SATURDAY,15:00 - 15:07,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,SUNDAY,12:00 - 12:07,
TRIPLES TRAPEZE,,THEATRE AND CIRCUS,SUNDAY,15:00 - 15:07,
TRISTAN,http://www.nanomusic.net/,GLADE,SATURDAY,23:45 - 01:00,
TRISTAN DA CUNHA,,BLOCK9,SATURDAY,21:00 - 23:00,
TROJANS,,SHANGRI-LA,SUNDAY,19:00 - 19:45,
TROKER,http://en.troker.com.mx/,WEST HOLTS,SUNDAY,14:30 - 15:30,"Tequila-fuelled, genre-busting musical revolutionaries from Mexico deliver horn-riddled jazz sounds that stray from moody soundscapes to upbeat freak outs."
TROUMACA,http://www.troumaca.co.uk/,SILVER HAYES,FRIDAY,16:00 - 17:00,"DIY specialists as likely to draw on Radiohead as they are on Caribbean Gospel, bass culture or grime."
TRUCKSTOP HONEYMOON,www.truckstophoneymoon.com,THE BANDSTAND,SATURDAY,15:00 - 15:40,
TRUFIX,,SILVER HAYES,SATURDAY,03:30 - 05:30,
TUMBELLINA,http://www.tumbelliina.com,THEATRE AND CIRCUS,FRIDAY,15:07 - 15:15,
TUMBELLINA,http://www.tumbelliina.com,THEATRE AND CIRCUS,FRIDAY,16:59 - 17:06,
TUMBELLINA,http://www.tumbelliina.com,THEATRE AND CIRCUS,SATURDAY,15:07 - 15:15,
TUMBELLINA,http://www.tumbelliina.com,THEATRE AND CIRCUS,SATURDAY,16:59 - 17:06,
TUMBELLINA,http://www.tumbelliina.com,THEATRE AND CIRCUS,SUNDAY,14:56 - 15:04,
TUNE-YARDS,http://www.tune-yards.com/,WEST HOLTS,FRIDAY,19:00 - 20:00,"Merrill Garbus is a unique talent, looping sounds and rhythms into punchy anthems, with her playful childlike delivery and some caustic observations on life. It’s like New York’s No Wave reborn. A truly memorable live experience that sounds like nothing else. A must see!"
TURTLE ISLAND,http://www.turtleisland.jp/?cont=about,PYRAMID STAGE,FRIDAY,11:30 - 12:10,Spectacular 17-piece Japanese orchestra - like a head-on collision of punk rock and traditional drumming! Guaranteed to be an anarchic visual treat with handy chantalong choruses so that everyone can start the party early.
TURTLE ISLAND,http://www.turtleisland.jp/,SHANGRI-LA,FRIDAY,21:20 - 22:15,
TWIN ATLANTIC,http://www.twinatlantic.com/,JOHN PEEL STAGE,SATURDAY,21:15 - 22:15,
TWIN PRIMES - 'X&Y',http://www.twinprimestheatre.wordpress.com,THEATRE AND CIRCUS,FRIDAY,14:30 - 15:30,
TWIN PRIMES - 'X&Y',http://www.twinprimestheatre.wordpress.com,THEATRE AND CIRCUS,SATURDAY,14:45 - 15:45,
TWIN PRIMES - 'X&Y',http://www.twinprimestheatre.wordpress.com,THEATRE AND CIRCUS,SUNDAY,15:00 - 16:00,
TWO RIVERS - RAVI JI & AIDRIAN FREEDMAN,,GREEN FIELDS,SUNDAY,12:30 - 14:00,
UIERACH SPEAKEASY & DJ LO,,SHANGRI-LA,SUNDAY,04:00 - 06:00,
UKELELE WORKSHOP,,GREEN FIELDS,WEDNESDAY,14:00 - 15:00,
UNDERCOVER HIPPY,,GREEN FIELDS,SATURDAY,01:00 - 02:30,
UP CLOSE WITH CONGO NATTY AND FRIENDS,,SHANGRI-LA,SUNDAY,13:00 - 17:00,
UP CLOSE WITH CRAIG CHARLES,,SHANGRI-LA,FRIDAY,13:00 - 17:00,
UP CLOSE WITH TOM FINDLAY AND FRIENDS,,SHANGRI-LA,SATURDAY,13:00 - 17:00,
USHTI BABA,,GREEN FIELDS,SATURDAY,23:00 - 00:30,
USHTI BABA,,GREEN FIELDS,THURSDAY,20:15 - 21:30,
UTOPIAN TALKS,,SHANGRI-LA,FRIDAY,13:00 - 14:00,
UTOPIAN TALKS,,SHANGRI-LA,SUNDAY,13:00 - 14:00,
VANCE JOY,http://vancejoy.com/,THE PARK,SATURDAY,12:00 - 12:40,There’s a twang to this Australian singer/songwriter’s vocal that recalls Loudon (father of Rufus and Martha) Wainwright III and his songs are similarly entertaining.
VANDAL,http://www.kaotiksoundsystem.co.uk,THE UNFAIRGROUND,SUNDAY,03:00 - 04:00,
VEGGIES PRESENTS ; SAVE OUR SEAS,http://www.veggies.org.uk/2014/05/glastonbury-2014/,GREEN FIELDS,SATURDAY,14:30 - 16:00,
VENUS,,THEATRE AND CIRCUS,FRIDAY,18:25 - 18:45,
VENUS,,THEATRE AND CIRCUS,FRIDAY,20:17 - 20:23,
VENUS,,THEATRE AND CIRCUS,SATURDAY,18:25 - 18:45,
VENUS,,THEATRE AND CIRCUS,SATURDAY,20:32 - 20:38,
VENUS,,THEATRE AND CIRCUS,SUNDAY,18:25 - 18:45,
VENUS,,THEATRE AND CIRCUS,SUNDAY,20:09 - 20:15,
VERY SPECIAL GUEST: BEN PEARCE,,THE PARK,SUNDAY,14:00 - 16:00,
VERY SPECIAL GUEST: GREG WILSON,,THE PARK,FRIDAY,14:00 - 16:00,
VICKY ARLIDGE,http://www.vickyarlidge.com/,THEATRE AND CIRCUS,FRIDAY,19:05 - 19:35,
VICKY ARLIDGE,,THEATRE AND CIRCUS,SATURDAY,00:05 - 00:35,
VICKY ARLIDGE,,THEATRE AND CIRCUS,SUNDAY,16:55 - 17:25,
VICTORIA SHINEMAN (2013 SLAM WINNER),,THEATRE AND CIRCUS,SUNDAY,15:45 - 16:15,
VILLAGE DISCO,,THEATRE AND CIRCUS,FRIDAY,00:30 - 03:00,
VILLAGE DISCO,,THEATRE AND CIRCUS,SATURDAY,00:30 - 03:00,
VILLAGE DISCO,,THEATRE AND CIRCUS,SUNDAY,00:30 - 03:00,
VIN GORDON AND THE TROJANS,http://www.gazrockin.com/#!thetrojans/c16fm,SHANGRI-LA,SUNDAY,00:00 - 01:30,
VINTAGE REMIX,www.freshlysqueezedmusic.com,SHANGRI-LA,SATURDAY,23:00 - 00:00,
VINTAGE TROUBLE,http://www.vintagetrouble.com/,WEST HOLTS,FRIDAY,17:30 - 18:30,“One of the best live bands on this planet!” An LA four-piece from that sweet spot where funk ‘n’ soul meets rock ‘n’ roll.
VINYL JUNKIE VS SANXION FEAT MC RIBBS,https://soundcloud.com/djvinyljunkie/vinyl-junkie-sanxion-radiate,THE COMMON,SATURDAY,03:00 - 04:00,
VIOLENTANGO,www.violentango.com,THE BANDSTAND,SUNDAY,18:00 - 18:40,
VIOLET SKIES,https://www.facebook.com/iamvioletskies,SILVER HAYES,FRIDAY,16:45 - 17:10,"A bittersweet Welsh singer/songwriter as much inspired by Joni Mitchell as classical piano, or the soundscapes of James Blake and Massive Attack. A spine-tingling voice over the thrub of trip-hoppy drum and bass."
VIRGINIA,,BLOCK9,SATURDAY,04:30 - 06:00,
VIRUS RECORDINGS TAKEOVER OPTIV & BTK (BLACKJACK LP SHOWCASE),,ARCADIA,SUNDAY,01:35 - 02:55,
VIV ALBERTINE,www.vivalbertine.com/,THE PARK,SATURDAY,13:30 - 14:15,
VJ MONOCHROME,,GREEN FIELDS,FRIDAY,01:00 - 03:00,
VJ MONOCHROME,,GREEN FIELDS,SUNDAY,20:00 - 22:00,
VJ RIDDLES,,GREEN FIELDS,SUNDAY,01:00 - 02:00,
VJ RIDDLES,,GREEN FIELDS,THURSDAY,00:00 - 03:00,
VJ SLEEPYTOM,,GREEN FIELDS,SUNDAY,00:00 - 01:00,
VOYEUR,,BLOCK9,SUNDAY,03:00 - 05:00,
WAKE IN FRIGHT,,PILTON PALAIS,THURSDAY,01:30 - 03:28,
WALKABOUTS,http://kidzfield.com,KIDZ FIELD,THURSDAY,12:00 - 19:00,
WALL OF SOUND PRESENTS,,SILVER HAYES,FRIDAY,,
WARPAINT,http://warpaintwarpaint.com/,OTHER STAGE,SATURDAY,15:00 - 16:00,"Expect more cerebral, floating Fleetwood Mac-style atmosphere from this all girl four piece whose hypnotic harmonies and feather light mix make them one of the most brittle and cherished live experiences around."
WARPAINT (ACOUSTIC),,GREEN FIELDS,SATURDAY,18:00 - 19:00,
WAZE & ODYSSEY,http://www.wazeandodyssey.com/,SILVER HAYES,SATURDAY,21:00 - 23:00,"Electronic dance music pioneers and remixers (Disclosure, TEED), championed by the Feel My Bicep team among many others."
WAZE & ODYSSEY,http://www.wazeandodyssey.com/,THE BEAT HOTEL,THURSDAY,22:00 - 23:30,
WE ARE GOOSE,,THE PARK,FRIDAY,15:15 - 16:00,
WE DON'T PLAY,,SILVER HAYES,THURSDAY,01:00 - 04:00,
WE WERE EVERGREEN,https://www.facebook.com/wewereevergreen?sk=wall,WILLIAM'S GREEN,FRIDAY,17:00 - 17:40,"These Parisians make those kind of songs that worm their way into your psyche, clever intricate arrangements that appear to defy genres and make huge tunes, far bigger than seems humanly possible."
WEAPONS OF MASS PERCUSSION,http://www.torann.net,THEATRE AND CIRCUS,FRIDAY,16:40 - 17:10,
WEAPONS OF MASS PERCUSSION,https://www.youtube.com/watch?v=bbu2xqiyuac,THEATRE AND CIRCUS,FRIDAY,23:00 - 23:30,
WEAPONS OF MASS PERCUSSION,http://www.torann.net,THEATRE AND CIRCUS,SATURDAY,23:00 - 23:30,
WEAPONS OF MASS PERCUSSION,http://www.torann.net,THEATRE AND CIRCUS,SUNDAY,19:05 - 19:35,
WEAPONS OF MASS PERCUSSION,http://www.torann.net,THEATRE AND CIRCUS,SUNDAY,22:00 - 22:30,
WHAT THE LADYBIRD HEARD BY JULIA DONALDSON,http://kidzfield.com,KIDZ FIELD,FRIDAY,18:00 - 19:00,
WHAT THE LADYBIRD HEARD BY JULIA DONALDSON,http://kidzfield.com,KIDZ FIELD,SUNDAY,17:45 - 17:45,
WHEEL OF FOUR TUNES,https://www.wheeloffourtunes.co.uk,THEATRE AND CIRCUS,FRIDAY,01:30 - 03:00,
WHEEL OF FOUR TUNES,,THEATRE AND CIRCUS,SATURDAY,01:45 - 03:00,
WHEEL OF FOUR TUNES,https://www.wheeloffourtunes.co.uk,THEATRE AND CIRCUS,THURSDAY,23:30 - 01:00,
WHIMWISE,http://www.whimwise.com/,GREEN FIELDS,FRIDAY,23:00 - 00:00,
WHIMWISE,http://www.whimwise.com/,GREEN FIELDS,SUNDAY,20:00 - 21:00,
WHIMWISE,http://www.whimwise.com/,GREEN FIELDS,THURSDAY,19:00 - 20:00,
WHITE LIES,http://whitelies.com/,OTHER STAGE,SUNDAY,14:40 - 15:30,"You have to say that there’s as symphonic grandeur to White Lies. Big songs, big wafts of synth and Harry McVeigh’s booming vocal carrying the proceedings forward with some gusto."
WILD BEASTS,http://wild-beasts.co.uk/,JOHN PEEL STAGE,FRIDAY,18:15 - 19:15,"There’s an aura of edgy grandiosity about some of the Wild Beasts’ songs, the layered synths, the pounding drums, the clinical vocal lines all make for an uplifting and blissful sound that tingles in your chest long after they’ve evaporated."
WILD GEESE,,THE BEAT HOTEL,SATURDAY,14:00 - 16:00,
WILKINSON + AD-APT,http://wilkinson-music.com/,SILVER HAYES,SUNDAY,22:30 - 23:30,"After blowing up with the gorgeously soulful ‘Afterglow’ that added new dimensions to drum and bass, expect more eclectic work from Wilkinson and his chosen MC."
WILL & THE PEOPLE,http://www.willandthepeople.com/,THE PARK,FRIDAY,00:15 - 01:15,
WILL & THE PEOPLE,,GREEN FIELDS,SUNDAY,16:00 - 17:00,
WILL AND THE PEOPLE,,THE PARK,SUNDAY,22:00 - 22:45,
WILL HODGKINSON,http://www.willhodgkinsonwriter.com,THE PARK,SATURDAY,12:45 - 13:30,
WILL SKILLZ,,THE UNFAIRGROUND,FRIDAY,23:00 - 00:00,
WILL WHITE,http://www.youtube.com/watch?v=stuihk7ghre,GLADE,FRIDAY,21:00 - 22:30,
WILL WHITE (PROPELLERHEADS),,SILVER HAYES,FRIDAY,02:00 - 03:30,
WILLE & THE BANDITS,http://www.willeandthebandits.com/index.php?page=official,THE PARK,FRIDAY,19:00 - 19:40,
WILLE & THE BANDITS,www.willeandthebandits.com,THE BANDSTAND,SUNDAY,21:30 - 22:30,
WOLF ALICE,https://www.facebook.com/wolfalicemusic,JOHN PEEL STAGE,SATURDAY,16:00 - 16:40,"Lo-fi rocking and good time music with a sense of humour and plenty of shouting when needed. That said, it’s the purity of Ellie Roswell’s vocal that carries the sound, here on songs that are succinctly fashioned into hummable gems."
