title,url,stage,day,time,description
NEW YORK BRASS BAND,,SENSATION SEEKERS STAGE,SATURDAY,15:00 - 15:45,
NEWDAD,https://www.newdad.live/,WOODSIES,SUNDAY,14:00 - 15:00,"Chiming post-Cure austerity meets heavy dream pop as matters of the heart, insecurity and relationships are woozily examined."
NEWTON FAULKNER,https://newtonfaulkner.com/,AVALON STAGE,SATURDAY,21:40 - 22:40,"Avalon Stage favourite known for his signature guitar sound and powerful vocals, whose debut album topped the charts."
NIA ARCHIVES,https://www.niaarchives.com,WEST HOLTS STAGE,SUNDAY,20:00 - 21:00,Her string of next-gen junglist anthems achieve an emotional relevance and pop artistry rarely witnessed in UK breakbeat culture.
NICK THE HEDGE,https://soundcloud.com/nick-dunn-38,BLIND TIGER,FRIDAY,00:00 - 01:00,
"NICKY,NICKY",https://www.djnickynicky.com/,DELUXE DINER,FRIDAY,04:30 - 06:00,
"NICKY,NICKY",https://www.djnickynicky.com/,DELUXE DINER,SATURDAY,03:00 - 04:30,
NICOLA CRUZ [25 YEARS OF FABRIC],,ASSEMBLY,SUNDAY,16:00 - 18:00,Ecuadorian DJ and producer blending Andean cosmology and folkloric music from across the globe into contemporary electronic soundscapes.
NIGEL SHAW + BETHAN LLOYD,,CROISSANT NEUF BANDSTAND,FRIDAY,20:00 - 20:45,
NIGEL SHAW + BETHAN LLOYD,https://www.seventhwavemusic.co.uk,CROISSANT NEUF BANDSTAND,SUNDAY,11:00 - 11:45,
NIGHTMARES ON WAX (DJ SET),https://www.instagram.com/nightmaresonwax/,PLATFORM 23,FRIDAY,05:00 - 06:00,
NIGHTMARES ON WAX [DJ],,LEVELS,FRIDAY,12:00 - 15:00,"Firmly established trip hop, techno and downtempo supremo."
NIHAL ARTHANAYAKE,https://twitter.com/therealnihal?ref_src=twsrc%5egoogle%7ctwcamp%5eserp%7ctwgr%5eauthor,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,12:00 - 13:00,
NIKKI NAIR,https://www.instagram.com/nikki__nair/,ARRIVALS,SATURDAY,05:00 - 06:00,
NIKS,https://www.instagram.com/niks_bad/,STONEBRIDGE BAR,FRIDAY,02:00 - 03:00,
NIKS,https://ra.co/dj/niks,GENOSYS,SATURDAY,19:30 - 21:00,
NINA CONTI,,CABARET,FRIDAY,18:30 - 19:00,
NINEBOB AND SUGARBEAR,https://www.instagram.com/habanawax_records/?hl=en,THE MEATRACK,SATURDAY,04:30 - 06:00,
NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,THURSDAY,10:00 - 11:00,
NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,FRIDAY,10:00 - 12:00,
NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,SATURDAY,10:00 - 12:00,
NIPSY,https://instagram.com/nipsyiow,CORNISH ARMS,SUNDAY,10:00 - 11:45,
NISH KUMAR,,CABARET,FRIDAY,17:10 - 17:40,
NITIN SAWHNEY,https://www.nitinsawhney.com,WEST HOLTS STAGE,SATURDAY,17:30 - 18:30,"From his debut album, 1995’s ‘Migration’ to last year’s ‘Identity’, Nitin Sawhney’s work has often focussed on the immigrant experience. A true musical and cultural polymath."
NJ CARTER,https://www.instagram.com/njcartermusic/?hl=en-gb,BABYLON UPRISING,SATURDAY,13:00 - 14:00,
NOBLE & HEATH,https://www.instagram.com/nobleandheath/,DELUXE DINER,THURSDAY,01:30 - 03:00,
NOBLE & HEATH,https://www.instagram.com/nobleandheath/,DELUXE DINER,FRIDAY,01:30 - 03:00,
NOEL WATSON,https://x.com/djnoelwatson?lang=en,DELUXE DINER,FRIDAY,00:00 - 01:30,
NOEL WATSON,https://x.com/djnoelwatson?lang=en,DELUXE DINER,SATURDAY,00:00 - 01:30,
NOFIT HOWIE,,CIRCUS BIG TOP,FRIDAY,16:07 - 16:15,
NOFIT HOWIE,,CIRCUS BIG TOP,SATURDAY,14:19 - 14:27,
NOFIT HOWIE,,CIRCUS BIG TOP,SUNDAY,12:35 - 12:43,
NONAME,https://www.nonamedimension.com,WEST HOLTS STAGE,FRIDAY,15:30 - 16:25,"Backed by live musicians, the Chicago rapper delivers radical bars over daisy-age beats; hailed her as one of the most important voices of her generation."
NORSICAA,,HMS SWEET CHARITY,SATURDAY,23:00 - 00:30,
NOSFERATU (1922) + INTRO WITH DAN SMITH AND LIVE SCORE BY CHRIS GREEN PG,https://www.chrisgreenmusic.co.uk/silentcinema/,PILTON PALAIS CINEMA,SUNDAY,19:30 - 21:10,
NOTHING BUT THIEVES,http://www.nbthieves.com/,OTHER STAGE,SUNDAY,16:30 - 17:30,"Headstrong, straight ahead arena rock with an alternative artful indie brogue and a high line in super catchy melodies."
NOTION B2B OPPIDAN,"http://
https://www.instagram.com/notion_dj/?hl=en
https://www.instagram.com/djoppidan/?hl=en",NOWHERE,SUNDAY,02:00 - 03:00,
"NOTTING HILL CARNIVAL PRESENTS: GAZ'S ROCKIN' BLUES, CHRIS PECKINGS, LIKKLE MINTY, DAVID HILL, MR FIX IT",,TERMINAL 1,SATURDAY,20:00 - 03:00,
"NOTTING HILL CARNIVAL PRESENTS: GLADDY WAX, MARK PROFESSOR, DAVID HILL, MR FIX IT",,TERMINAL 1,FRIDAY,20:00 - 03:00,
"NOTTING HILL CARNIVAL PRESENTS: SEDUCTION CITY, SMOKEY JOE, DAVID HILL, MR FIX IT",,TERMINAL 1,SUNDAY,20:00 - 02:30,
"NOTTING HILL CARNIVAL PRESENTS: SOLUTION SOUND, NICK MANASSEH, DAVID HILL, MR FIX IT",,TERMINAL 1,THURSDAY,20:00 - 03:00,
NOTTING HILL CARNIVAL,,CARHENGE,THURSDAY,12:00 - 13:00,
NOTTING HILL ST PAULS CARNIVAL,https://nhcarnival.org/,THE BUG,THURSDAY,17:30 - 19:30,
NOTTING HILL ST PAULS CARNIVAL,https://www.stpaulscarnival.net/,THE BUG,THURSDAY,14:00 - 15:30,
NOUGHTIE NINETIES SINGALONG,,GREENPEACE,WEDNESDAY,20:20 - 21:20,
NOVARA MEDIA PANEL EVENT: CAN HUMANITY SORT ITS SHIT OUT?,https://www.instagram.com/novaramedia/?hl=en,NOMAD,FRIDAY,18:00 - 19:00,
NOVARA MEDIA PRESENTS: RADICAL CONNECTIONS,https://www.instagram.com/novaramedia/?hl=en,NOMAD,THURSDAY,12:30 - 13:30,
NOVARA MEDIA PRESENTS: RADICAL CONNECTIONS,https://www.instagram.com/novaramedia/?hl=en,NOMAD,FRIDAY,14:00 - 15:00,
NUALA,https://www.facebook.com/nualasmusic/,SMALL WORLD STAGE,SATURDAY,13:15 - 14:15,
NUBIYAN TWIST,https://www.nubiyantwist.co.uk,GLADE,SATURDAY,17:20 - 18:30,"Seamlessly weaving together global grooves, soul and jazz intertwined with electronic elements, horn-led melodies and spontaneous improvisation."
NYRA,https://ra.co/dj/nyra,GENOSYS,THURSDAY,21:30 - 23:00,
O.P.GROOVER + PUTTYRUBBER (BLENDID TAKEOVER),https://soundcloud.com/opgroover,CORNISH ARMS,SATURDAY,16:00 - 17:00,
"OBLIG FT FRISCO, THA FIRST","https://www.instagram.com/djoblig/?hl=en
https://www.instagram.com/thaf1rst?igsh=yxazn2jyngq1etnx--
https://www.instagram.com/bigfris?igsh=mtftbmrnmmxwodr2mg==",NOWHERE,SATURDAY,01:00 - 02:00,
OCCUPYING A SHELL OIL RIG AT SEA,,GREENPEACE (BEAM),WEDNESDAY,14:00 - 15:00,
OCEAN COLOUR SCENE,https://www.ocsmusic.com/,ACOUSTIC STAGE,SATURDAY,21:30 - 22:45,"Brit Pop heroes who honed their craft in the spirit of the soul, folk and blues greats who inspired them."
OFF YELLOW,,KINETIC,THURSDAY,19:30 - 20:30,
OH ANNIE OH,https://www.instagram.com/ohannieoh/reel/cszhzdooskb/,THE RUM SHACK,SUNDAY,04:00 - 05:00,
OH MY GOD! IT'S THE CHURCH,https://www.ohmygoditsthechurch.com,SENSATION SEEKERS STAGE,FRIDAY,01:45 - 02:45,
OH MY GOD! IT'S THE CHURCH,https://www.ohmygoditsthechurch.com,SENSATION SEEKERS STAGE,SATURDAY,00:15 - 01:15,
OK WILLIAMS B2B TAI LOKUN,,LEVELS,THURSDAY,18:00 - 19:30,"OK Williams’ stripped back techno meets Tai’s classic house, percussive drums, breaks and groovy techno."
OK WILLIAMS,https://ra.co/dj/okwilliams,GENOSYS,SATURDAY,23:30 - 01:00,
OKO B2B ANAIS B2B MONROLLER FT RIVIBES,https://www.instagram.com/oko_uk_/,NOWHERE,THURSDAY,22:00 - 23:00,
OKO,https://www.instagram.com/oko_uk_?igsh=bmhtbw5zc3n0exbl,THE SALON CAROUSEL,THURSDAY,01:00 - 02:00,
OLD TIME RAGS,https://raggletagglearts.com/,THE GATEWAY,THURSDAY,12:40 - 13:10,
OLD TIME RAGS,https://raggletagglearts.com/,RIMSKI'S YARD,SATURDAY,18:10 - 18:40,
OLD TIME SAILORS,https://oldtimesailors.com,AVALON STAGE,SATURDAY,11:30 - 12:20,"Foot stomping, all-dancing and all-singing shanty stylists sandbanked in an immersive 19th century moment."
OLD TIME SAILORS,https://www.oldtimesailors.com/,THE ROCKET LOUNGE,FRIDAY,03:45 - 05:00,
OLD TIME SAILORS,https://www.oldtimesailors.com/,THE ROCKET LOUNGE,SUNDAY,03:00 - 04:00,
OLD TIME SAILORS,,BREAD AND ROSES,THURSDAY,01:00 - 02:00,
OLD TIME SAILORS,https://www.oldtimesailors.com/,BREAD AND ROSES,SATURDAY,01:00 - 02:00,
OLD TIME SAILORS,https://www.oldtimesailors.com/,THE GATEWAY,FRIDAY,13:25 - 14:25,
OLD TIME SAILORS,https://www.oldtimesailors.com/,THE GATEWAY,SUNDAY,13:35 - 14:35,
OLD TIME SAILORS,https://www.oldtimesailors.com/,SENSATION SEEKERS STAGE,THURSDAY,15:00 - 16:00,
OLD TIME SAILORS,https://www.oldtimesailors.com/,SENSATION SEEKERS STAGE,FRIDAY,16:55 - 17:55,
OLD TIME SAILORS,https://www.oldtimesailors.com/,SENSATION SEEKERS STAGE,SATURDAY,17:45 - 18:45,
OLD TIME SAILORS,https://www.oldtimesailors.com/,SENSATION SEEKERS STAGE,SUNDAY,16:30 - 17:30,
OLD TIME SAILORS,https://www.oldtimesailors.com/,BIMBLE INN,SATURDAY,14:15 - 15:30,
OLIVE VS MOMO,,WEST HOLTS BAR,SUNDAY,16:30 - 17:00,
OLIVER SUDDEN (BLENDID TAKEOVER),https://instagram.com/cronxdon,CORNISH ARMS,FRIDAY,22:00 - 23:00,
OLIVER SUDDEN,https://www.instagram.com/cronxdon/?hl=en-gb,BLIND TIGER,SUNDAY,20:00 - 21:00,
OLIVER SUDDEN,https://instagram.com/cronxdon,CORNISH ARMS,THURSDAY,12:10 - 13:00,
OLIVIA DEAN,https://www.oliviadeano.com/,PYRAMID STAGE,FRIDAY,13:15 - 14:15,"Multi-BRIT nominated singer, and Mercury-award shortlist artist, Olivia Dean brings heart and soul to the stage."
OLIVIA NELSON,,BBC MUSIC INTRODUCING,FRIDAY,15:30 - 16:00,Glastonbury Emerging Talent Competition winner.
OLIVIA NELSON,https://www.instagram.com/oliviajnelson/,BREAD AND ROSES,SATURDAY,18:00 - 18:40,
OLIVIA NELSON,,LONELY HEARTS CLUB,FRIDAY,12:00 - 13:00,Much talked about R&B singer-songwriter.
OLIVIA NELSON,https://www.instagram.com/oliviajnelson/,WISHING WELL,THURSDAY,18:45 - 19:45,
OM AND BASS YOGA WITH DINA COHEN,https://dynamicflowyoga.com/,HUMBLEWELL ACTIVE PLATFORM,THURSDAY,11:00 - 11:50,
OM AND BASS YOGA WITH DINA COHEN,,HUMBLEWELL ACTIVE PLATFORM,FRIDAY,11:00 - 11:50,
OM AND BASS YOGA WITH DINA COHEN,https://dynamicflowyoga.com/,HUMBLEWELL ACTIVE PLATFORM,SATURDAY,11:00 - 11:50,
OMEGA NEBULA,https://www.omeganebuladub.com/,PEACE STAGE,FRIDAY,04:00 - 04:45,
ONEDA,https://www.instagram.com/onedaaaa,GREENPEACE,THURSDAY,17:00 - 17:55,
ONEDA,https://www.instagram.com/oneda.id/,THE RUM SHACK,SATURDAY,00:00 - 00:45,
ONEMAN B2B CHLOÉ ROBINSON,"https://www.instagram.com/chloerobinsondj/?hl=en
https://www.instagram.com/djoneman/",NOWHERE,SATURDAY,02:00 - 03:00,
ONLY LOVERS LEFT ALIVE + INTRO-Q&A WITH TILDA SWINTON 15,https://www.imdb.com/title/tt1714915/,PILTON PALAIS CINEMA,SATURDAY,00:30 - 03:00,
OPEN DECK,https://www.instagram.com/bbcintroducing/,BBC MUSIC INTRODUCING,THURSDAY,16:45 - 18:15,
OPEN MIC HOSTED BY AFLO,,POETRY&WORDS,SATURDAY,13:05 - 13:35,
OPEN,,DELUXE DINER,WEDNESDAY,20:00 - TBA,
OPEN,,THE ROCKET LOUNGE,WEDNESDAY,20:00 - 00:00,
OPEN,https://www.bimbleinn.com,BIMBLE INN,WEDNESDAY,13:00 - 03:00,
OPEN,,BIMBLE INN,THURSDAY,12:00 - 17:00,
OPENING CEREMONY & FIRE PROCESSION,,TREE STAGE,WEDNESDAY,19:00 - 19:30,
OPENING CEREMONY,,HUMBLEWELL ACTIVE PLATFORM,WEDNESDAY,18:00 - 19:00,
OPENING CEREMONY: EVERYONE'S CHOIR BY XOPH,https://www.instagram.com/scissorsglasto,SCISSORS,THURSDAY,21:30 - 21:50,
OPPIDAN,https://www.instagram.com/paralleltheory/?hl=en,BLIND TIGER,THURSDAY,00:15 - 01:00,
"OPTIMISM AS A POLITICAL ACT: DANIELLE MOORE (CRAZY P), ZACK POLANSKI (DEPUTY LEADER - GREEN PARTY), TBA, HOSTED BY DAVE HARVEY (DIRECTOR - TEAM LOVE)",,THE INFORMATION,THURSDAY,14:30 - 15:30,The power of optimism in festivals and beyond is discussed.
OPTIMO [ESPACIO],,LEVELS,FRIDAY,01:30 - 03:00,Taste-makers with an encyclopaedic knowledge and the skill to assemble sounds past and present to create an experience that is futuristic.
OR:LA [25 YEARS OF FABRIC],,ASSEMBLY,SUNDAY,14:00 - 16:00,"Derry-born DJ, producer and Céad label boss bridging UK bass subtleties with breakbeat and techno."
ORBITAL IN CONVERSATION WITH ALEXIS PETRIDIS,,THE ASTROLABE THEATRE,SATURDAY,11:00 - 11:50,
ORBITAL'S PHIL B2B CONRADICAL,https://www.instagram.com/philhartnoll/?hl=en,THE BUG,SUNDAY,18:00 - 19:00,
ORBITAL'S PHIL B2B CONRADICAL,,BIMBLE INN,THURSDAY,00:30 - 03:00,
ORBITAL,https://orbitalofficial.com/,THE PARK STAGE,SATURDAY,21:15 - 22:15,"Marking the 30th anniversary of their legendary 1994 Glastonbury performance, often cited as converting the Festival to dance music."
ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!,,MAVERICKS,FRIDAY,00:00 - 03:00,
ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!,,MAVERICKS,SATURDAY,00:00 - 03:00,
ORDER OF ACTS AND TIMES ARE SUBJECT TO CHANGE!!,,MAVERICKS,SUNDAY,00:00 - 03:00,
ORGANISING FOR FREE MOVEMENT: 10 YEARS OF ALARM PHONE - PHILIPPA METCALFE,,SPEAKERS FORUM,WEDNESDAY,15:00 - 16:00,
OSH KOSH,https://www.instagram.com/oshkosh3500?igsh=ywl0ngnknna0enzs,THE SALON CAROUSEL,SUNDAY,02:00 - 03:00,
OTAMERE GUOBADIA,,POETRY&WORDS,FRIDAY,12:59 - 13:24,
OTAMERE GUOBADIA,,POETRY&WORDS,SATURDAY,17:32 - 17:57,
OTOBOKE BEAVER,https://www.otobokebeaver.com/,THE PARK STAGE,SATURDAY,15:15 - 16:00,"Frantic and superbly intense Japanese four piece delivering short, sharp punk rock shocks in a spectacular Day-glo haze."
OTTO & ASTRID-DIE ROTEN PUNKTE,https://ottoandastrid.com/,SENSATION SEEKERS STAGE,THURSDAY,17:00 - 17:45,
OTTO & ASTRID-DIE ROTEN PUNKTE,https://ottoandastrid.com/,SENSATION SEEKERS STAGE,SUNDAY,12:30 - 13:00,
OTTO AND ASTRID - DIE ROTEN PUNKTE,https://ottoandastrid.com/,THE GLEBE,FRIDAY,13:25 - 14:05,
OTTO AND ASTRID - DIE ROTEN PUNKTE,https://ottoandastrid.com/,THE GATEWAY,THURSDAY,13:25 - 14:10,
OTTO AND ASTRID - DIE ROTEN PUNKTE,https://ottoandastrid.com/,THE GATEWAY,SATURDAY,13:30 - 14:15,
"OUTRAGE + OPTIMISM: MUSIC, CLIMATE & CREATIVITY (CO-COSTED BY O+O ALUMNI MATTHEW PHILLIPS WITH NABIHAH IQBAL)",,CROISSANT NEUF,SUNDAY,11:30 - 12:45,"Special guests include; Greg Jackson (CEO & Founder, Octopus Energy), Isla Angus (Client Earth), Caius Pawson (YOUNG / Murmur), Madeleine Smith (WMG), Prof. John Fernandez (MIT), Christina Chu (Solar Punks)"
"OVERCOMING CLIMATE DENIAL, DELUSION AND GROUP THINK - GEORGE MARSHALL",,SPEAKERS FORUM,SATURDAY,17:00 - 18:00,
OVEREASY BRUNCH CLUB,,MEETING PLACE BAR,SATURDAY,12:00 - 14:00,
OVEREASY DJS,https://www.instagram.com/overeasydjs/,MEETING PLACE BAR,THURSDAY,20:00 - 03:00,
OVEREASY MUSIC QUIZ,,WEST HOLTS BAR,WEDNESDAY,17:00 - 00:00,
P-RALLEL,https://www.instagram.com/djoppidan/?hl=en,BLIND TIGER,THURSDAY,22:45 - 23:30,
P-RALLEL,https://www.p-rallel.com,GLADE DOME,FRIDAY,22:30 - 00:00,"P-rallel grew up on a colourful musical diet, honing his craft from his DJ father. p-rallel started making a name for himself as a DJ in his own right"
PALEBLU,https://www.paleblu.co.uk/home,STRUMMERVILLE,FRIDAY,15:00 - 15:30,
PALESTINE: AN UNPRECEDENTED MOVEMENT - REEL NEWS FILMS Q & A,,SPEAKERS FORUM,WEDNESDAY,19:00 - 20:00,
PALMS TRAX,,ASSEMBLY,FRIDAY,01:00 - 03:00,Berlin-based DJ and producer inspired by house and techno to create his own unique percussive sound.
PALMSKIN PRODUCTIONS,,BIMBLE INN,SATURDAY,23:15 - 00:15,
PALOMA FAITH,http://www.palomafaith.com/,PYRAMID STAGE,SUNDAY,13:45 - 14:45,Mezzo-soprano singer songwriter unwrapping her empowering and truly personal ‘The Glorification Of Sadness’ album of last year.
PAM AYRES,,CABARET,SUNDAY,14:35 - 15:30,
PANDA & THE MONIUMS,https://www.facebook.com/pandaandthemoniums/,SMALL WORLD STAGE,SATURDAY,14:45 - 15:45,
PANEL: LETTING YOUR HEART OUT HOSTED BY OTAMERE,https://www.instagram.com/otamere/,SCISSORS,FRIDAY,16:15 - 17:00,
PANGAEA B2B TASHA,,ASSEMBLY,SUNDAY,22:00 - 23:30,Pangaea’s cutting-edge electronic music meets the Rinse FM and Neighbourhood Records’ supremo.
PAPA DEZ,,BIMBLE INN,FRIDAY,23:15 - 00:15,
PAPER DRAGON,https://www.paperdragonmusic.com,GLADE DOME,THURSDAY,13:00 - 14:00,"Paper Dragon, keep the scene fresh with a nostalgic twist. Delving into the realms of jungle and breaks-inspired music."
PARADISE WITH LOVE - GLASTO RIVIERA,https://www.instagram.com/paradise.withlove,BREAD AND ROSES,THURSDAY,18:00 - 18:40,
PARANOID LONDON [LIVE],,LONELY HEARTS CLUB,SUNDAY,21:00 - 22:00,"Stripping acid house back down to its basics, referencing instead its gay, black, American roots."
PAREE,,KINETIC,SATURDAY,21:00 - 22:00,
PARIS PALOMA,,BBC MUSIC INTRODUCING,SUNDAY,16:30 - 17:00,"With dramatic instrumentation, folk sensibilities, pop at its most cavernous."
PARTOK,https://ra.co/dj/partok,GENOSYS,SATURDAY,04:30 - 06:00,
"PARTY LINES: 'BLUES DANCES TO FREE PARTIES - THE RADICAL ROOTS OF RAVE': DHRUVA BALRAM (DIALLED IN), GRACE SANDS (DIY SOUNDSYSTEM), PHIL HARTNOLL (ORBITAL), HOSTED BY: ED GILLETT (AUTHOR - PARTY LINES)",,THE INFORMATION,SATURDAY,17:00 - 18:00,UK dance music culture origin stories from the radical revolutionists of the UK Rave.
PASHA FINN & THE ELLIPSIS,https://pashafinn.com,THE BANDSTAND,FRIDAY,11:45 - 12:15,
PASHA FINN & THE ELPISES,https://pashafinn.com/,SMALL WORLD STAGE,FRIDAY,15:45 - 16:45,
PAUL CASEY,https://www.paulcaseymusic.com/,ACOUSTIC STAGE,SATURDAY,14:00 - 14:40,"High-energy guitar-driven, Celtic-inspired songs: Think John Mayer meets The Waterboys."
PAUL FOOT - DISSOLVE,https://www.paulfoot.tv/,CABARET,SUNDAY,18:10 - 19:05,
PAUL HEATON,http://paulheaton.co.uk/,PYRAMID STAGE,FRIDAY,16:15 - 17:15,The Housemartins and Beautiful South mainstay - and Jacqui Abbott collaborator - stepping out on his own with a hatful of hits.
PAUL LAMBOURNE,https://www.facebook.com/charlottemayvocals,CROONER'S CORNER,THURSDAY,16:20 - 16:50,
PAUL LAMBOURNE,https://www.facebook.com/paul.roberts.731572/,CROONER'S CORNER,THURSDAY,13:20 - 13:50,
PAUL LAMBOURNE,https://www.facebook.com/paul.roberts.731572/,CROONER'S CORNER,FRIDAY,17:10 - 17:40,
PAUL LAMBOURNE,,CROONER'S CORNER,FRIDAY,13:05 - 13:35,
PAUL LAMBOURNE,https://www.facebook.com/paul.roberts.731572/,CROONER'S CORNER,SATURDAY,16:05 - 16:35,
PAUL LAMBOURNE,,CROONER'S CORNER,SATURDAY,12:00 - 12:30,
PAUL LAMBOURNE,https://www.instagram.com/paulrobertssinger/,MAVERICKS,SUNDAY,01:00 - 01:15,
PAUL MORTIMER JONES,,MANDALA STAGE,SATURDAY,13:30 - 14:30,
PAUL'S MOBILE DISCO,,RIMSKI'S YARD,FRIDAY,01:00 - 02:30,
PAUL'S MOBILE DISCO,,MEZ YARD,SUNDAY,23:00 - 00:30,
PEACE DELEGATES,,THE ASTROLABE THEATRE,THURSDAY,20:20 - 20:30,
PEACH,https://ra.co/dj/peach,THE MEATRACK,SATURDAY,03:00 - 04:30,
PECQ,,TREE STAGE,THURSDAY,19:40 - 20:55,"Klein is a contemporary British artist and composer whose work often blurs the lines between fact and fiction. Her music releases, films and performances are often informed by urban mapping, surveillance, humour, hip hop, noise, identity and beyond."
PEGGY GOU,https://peggygou.com/,THE PARK STAGE,SATURDAY,23:00 - 00:15,Upbeat deep electronic house music from the South Korean DJ and producer turned singer whose debut album ‘I Hear You’ arrived earlier this month.
"PENG DELI: DREAM MCLEAN, HARLEY MAXWELL, WALLACE RICE, C.REM, EVA, BUBSKI, PADDY BARS, DEAD WEIGHTS, SOPHIE FAITH, DAME",https://www.instagram.com/pengdeli/,BLIND TIGER,THURSDAY,20:00 - 22:00,
PENGSHUI,https://www.instagram.com/pengshuimusic/,THE RUM SHACK,SATURDAY,01:00 - 02:00,
PEPPERMINT.,,STRUMMERVILLE,SUNDAY,13:20 - 13:40,
PERRI KAYE,https://www.instagram.com/perri_kaye/,DELUXE DINER,SATURDAY,22:30 - 00:00,
PERRI KAYE,https://www.instagram.com/perri_kaye/,DELUXE DINER,SUNDAY,23:00 - 00:30,
PERSIAJOON,https://www.instagram.com/pershie/,THE HIVE,THURSDAY,20:05 - 20:50,
PERSISTANCE,,THE SALON CAROUSEL,FRIDAY,22:00 - 23:00,
PETEBOX (BLENDID TAKEOVER,http://www.thepetebox.com/,CORNISH ARMS,THURSDAY,19:00 - 19:30,
PETEBOX,https://www.thepetebox.com/,THE HIVE,SATURDAY,19:25 - 20:10,
PHILL WELCH & MASLOW UNKNOWN,,MEETING PLACE BAR,SUNDAY,17:00 - 20:00,
PHONES FILMING FOR CHANGE - ZOE BROUGHTON,,SPEAKERS FORUM,THURSDAY,15:00 - 16:00,
PILLOW QUEENS,https://www.pillowqueens.com/,LEFT FIELD,SUNDAY,16:30 - 17:00,"Burnished with heartland euphoria, defiant lyricism and ragged harmonies, with lashings of pride, and an unabashed love of crescendos."
PIRATES OF THE CARABINA - PIRATE TAXI,https://piratesofthecarabina.com/,RIMSKI'S YARD,THURSDAY,17:00 - 18:00,
PIRATES OF THE CARABINA - PIRATE TAXI,https://piratesofthecarabina.com/,RIMSKI'S YARD,SATURDAY,17:10 - 18:10,
PIRATES OF THE CARABINA,https://piratesofthecarabina.com/,GLEBELAND,FRIDAY,12:30 - 13:00,
PIRATES OF THE CARABINA,https://piratesofthecarabina.com/,GLEBELAND,SATURDAY,12:30 - 13:00,
PIRATES OF THE CARABINA,https://piratesofthecarabina.com/,GLEBELAND,SUNDAY,12:30 - 13:00,
PIXELS,https://www.instagram.com/pixels.productions/,BABYLON UPRISING,SUNDAY,12:00 - 14:00,
PIXEY,,BBC MUSIC INTRODUCING,FRIDAY,19:30 - 20:00,With a prolific and unusual songwriting style stemming from original riffs and beat.
PIZZA HOTLINE,https://www.instagram.com/pizzahotline_/?hl=en,THE BUG,THURSDAY,20:45 - 21:30,
PJ HARVEY,http://pjharvey.net/,PYRAMID STAGE,FRIDAY,18:00 - 19:00,"Poet, actress, alternative rock icon, composer and musician whose music is striking in its originality: vivid, absorbing, and distinctive."
PLAID AMBIENT DJ SET,https://plaid.warp.net,TREE STAGE,THURSDAY,15:15 - 16:30,"Playful and wondrous, their 11 th album ‘Feorm Falorx’ is generally gentler than the dark angularity of its predecessor ‘Polymer’, but it’s no less deep, and maintains the melodicism for which they’re loved."
PLUMM,https://open.spotify.com/artist/17goxuerdomjijrhkaaqpt?si=89inyje2temf2jgztdc5bg,LUNCHED OUT LIZARDS,SUNDAY,15:00 - 16:00,
PLUMM,https://soundcloud.com/plummofficial,MANDALA STAGE,FRIDAY,20:30 - 21:30,
PNYC: PORTISHEAD - ROSELAND NEW YORK 25TH  ANNIVERSARY +  INTRO WITH ADRIAN UTLEY PG,https://www.imdb.com/title/tt0133157/,PILTON PALAIS CINEMA,THURSDAY,16:45 - 18:15,
POETRY WORKSHOP WITH JOHN HEGLEY,https://www.johnhegley.co.uk/,POETRY&WORDS,SUNDAY,10:30 - 11:25,
POETRY: RJ HUNTER,https://youtu.be/ujsbh8uq36u?si=9icgup6qw0qylwxq,SCISSORS,SATURDAY,19:30 - 19:45,
POETRY: TALITHA WING,https://www.instagram.com/talitha.wing,SCISSORS,SATURDAY,19:15 - 19:30,
POLA & BRYSON,https://www.instagram.com/polabryson/?hl=en,BLIND TIGER,THURSDAY,02:15 - 03:00,
POLITICS ON THE DANCEFLOOR WITH QUEER HOUSE PARTY,https://www.instagram.com/queerhouseparty/?hl=en,TEMPLE UPRISING,THURSDAY,14:25 - 15:00,
PONY MONTANA,http://www.feelgoodproductions.com,PEACE STAGE,SATURDAY,21:45 - 22:45,
PORIJ (DJ SET),https://www.instagram.com/porij_/,GREENPEACE,THURSDAY,15:45 - 16:55,
PORIJ,,LONELY HEARTS CLUB,SUNDAY,15:30 - 16:30,"Combining minimalist grooves, heady bass and beautifully relaxed vocals to create their own unique genre-splicing sound."
